dataset,sample_id,modal,natoms,case,repeat_idx_mean,edge_length_norm_ms_mean,edge_length_norm_ms_load_mean,radial_basis_ms_mean,radial_basis_ms_load_mean,cutoff_ms_mean,cutoff_ms_load_mean,radial_combine_ms_mean,radial_combine_ms_load_mean,spherical_harmonics_ms_mean,spherical_harmonics_ms_load_mean,pair_expand_ms_mean,pair_expand_ms_load_mean,conv_weight_nn_ms_mean,conv_weight_nn_ms_load_mean,pair_indexing_ms_mean,pair_indexing_ms_load_mean,conv_src_gather_ms_mean,conv_src_gather_ms_load_mean,conv_filter_gather_ms_mean,conv_filter_gather_ms_load_mean,conv_message_tp_ms_mean,conv_message_tp_ms_load_mean,flash_fused_conv_ms_mean,flash_fused_conv_ms_load_mean,conv_aggregation_ms_mean,conv_aggregation_ms_load_mean,conv_denominator_ms_mean,conv_denominator_ms_load_mean,top_input_embedding_ms_mean,top_input_embedding_ms_load_mean,top_interaction_other_ms_mean,top_interaction_other_ms_load_mean,top_readout_ms_mean,top_readout_ms_load_mean,top_force_output_ms_mean,top_force_output_ms_load_mean,model_total_ms_mean,model_total_ms_load_mean,other_ms_mean,other_ms_load_mean,repeat_idx_std,edge_length_norm_ms_std,edge_length_norm_ms_load_std,radial_basis_ms_std,radial_basis_ms_load_std,cutoff_ms_std,cutoff_ms_load_std,radial_combine_ms_std,radial_combine_ms_load_std,spherical_harmonics_ms_std,spherical_harmonics_ms_load_std,pair_expand_ms_std,pair_expand_ms_load_std,conv_weight_nn_ms_std,conv_weight_nn_ms_load_std,pair_indexing_ms_std,pair_indexing_ms_load_std,conv_src_gather_ms_std,conv_src_gather_ms_load_std,conv_filter_gather_ms_std,conv_filter_gather_ms_load_std,conv_message_tp_ms_std,conv_message_tp_ms_load_std,flash_fused_conv_ms_std,flash_fused_conv_ms_load_std,conv_aggregation_ms_std,conv_aggregation_ms_load_std,conv_denominator_ms_std,conv_denominator_ms_load_std,top_input_embedding_ms_std,top_input_embedding_ms_load_std,top_interaction_other_ms_std,top_interaction_other_ms_load_std,top_readout_ms_std,top_readout_ms_load_std,top_force_output_ms_std,top_force_output_ms_load_std,model_total_ms_std,model_total_ms_load_std,other_ms_std,other_ms_load_std
oc20_s2ef_val_ood_cat,OC20_S2EF_val_ood_cat__file_0023__config_854,oc20,225,flash_baseline,2.0,0.026121363043785095,10270.0,0.044071394950151443,10270.0,0.09408202022314072,10270.0,0.014753779396414757,82160.0,0.31382557936012745,10270.0,0.0,0.0,0.78930021263659,51350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620273781940341,51350.0,0.0,0.0,0.07898560725152493,0.0,1.0842717718333006,0.0,60.45432165265083,0.0,2.8079689480364323,0.0,15.610610274598002,0.0,84.77040631696582,0.0,3.7501872051507235,0.0,1.4142135623730951,0.00033838355226025905,0.0,0.0006752600617053327,0.0,0.005966785205523674,0.0,0.009462796033167228,0.0,0.010764848252777638,0.0,0.0,0.0,0.011609197812987467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005679838874183375,0.0,0.0,0.0,0.001922834858914193,0.0,0.005440957786082947,0.0,0.14643470002579886,0.0,0.03159246609704612,0.0,0.15520420954028777,0.0,0.1631192633203287,0.0,0.011321770379151351,0.0
oc20_s2ef_val_ood_cat,OC20_S2EF_val_ood_cat__file_0023__config_854,oc20,225,flash_pair_auto,2.0,0.021798163652420044,5135.0,0.04312573000788689,5135.0,0.09010373614728451,5135.0,0.010878313332796097,41080.0,0.30381372198462486,5135.0,0.08485820144414902,364585.0,0.6093469448387623,25675.0,0.7693101651966572,51350.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6070003863424063,51350.0,0.0,0.0,0.07885918021202087,0.0,1.0724835097789764,0.0,60.52432078868151,0.0,2.807998051866889,0.0,15.505451383069158,0.0,85.49924944527447,0.0,4.406936978921294,0.0,1.4142135623730951,0.0015059279304723715,0.0,0.0008861295174844328,0.0,0.001833894253696848,0.0,0.0017968575279012605,0.0,0.004232692356239874,0.0,0.001074273276873197,0.0,0.0023945462193593627,0.0,0.003922116827344845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005892698762393993,0.0,0.0,0.0,0.001299517255992156,0.0,0.013807628942288552,0.0,0.14024209512575075,0.0,0.02597891915343047,0.0,0.09993870104688123,0.0,0.14555863116163767,0.0,0.006476783204465287,0.0
oc22_s2ef_train,s2ef_train_0,oc22,228,e3nn_baseline,2.0,0.027106981724500656,14238.0,0.04311162047088146,14238.0,0.08726920932531357,14238.0,0.009500421583652496,113904.0,0.30225105583667755,14238.0,0.0,0.0,0.9667403995990753,71190.0,0.0,0.0,0.3884711768478155,71190.0,0.0,0.0,80.6941790971905,71190.0,0.0,0.0,2.8133572079241276,71190.0,0.10728593915700912,0.0,2.7783612720668316,0.0,61.242212587967515,0.0,2.8037484269589186,0.0,186.86891398392618,0.0,340.0182107463479,0.0,85.26190365664661,0.0,1.4142135623730951,0.0007131464587702408,0.0,0.0009439426031053408,0.0,0.003057226773486085,0.0,0.0005402193772834196,0.0,0.00991509050413808,0.0,0.0,0.0,0.0024917118882762557,0.0,0.0,0.0,0.004020520716880401,0.0,0.0,0.0,0.3930222995581259,0.0,0.0,0.0,0.01733902321348624,0.0,0.04103365690080159,0.0,3.5296773074104024,0.0,0.25739402626228297,0.0,0.005646904578412801,0.0,0.14450336022765062,0.0,3.1889754262713836,0.0,0.3914979045703771,0.0
oc22_s2ef_train,s2ef_train_0,oc22,228,e3nn_pair_full,2.0,0.022200169041752815,7119.0,0.04305196925997734,7119.0,0.08861036039888859,7119.0,0.00919494777917862,56952.0,0.30501498840749264,7119.0,0.08401959203183651,505449.0,0.6868146359920502,35595.0,0.7565482053905725,177975.0,0.360979326069355,71190.0,0.09351363405585289,71190.0,23.667863523587584,71190.0,0.0,0.0,3.19083328358829,71190.0,0.0667995773255825,0.0,1.0320377070456743,0.0,61.316998256370425,0.0,2.790773380547762,0.0,180.50685031339526,0.0,276.62132564000785,0.0,29.77422960102558,0.0,1.4142135623730951,0.0019360164411099826,0.0,0.002561200859754957,0.0,0.0034249692547400883,0.0,0.0004809199091309469,0.0,0.013582988345634473,0.0,0.004692029178942041,0.0,0.0026067106692214573,0.0,0.0049218805199099285,0.0,0.0030109346628026897,0.0,0.0003307276477787805,0.0,0.08365276129197512,0.0,0.0,0.0,0.007887863155898428,0.0,0.000629272910148974,0.0,0.046206498897886215,0.0,0.12712931608986247,0.0,0.011770183071573737,0.0,0.14833641304360823,0.0,0.15657676227029846,0.0,0.0964891931275114,0.0
oc22_s2ef_train,s2ef_train_0,oc22,228,flash_baseline,2.0,0.025304267182946205,14238.0,0.04173191264271736,14238.0,0.08419849909842014,14238.0,0.008924398571252823,113904.0,0.29613859951496124,14238.0,0.0,0.0,0.9610314387828112,71190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3554840367287397,71190.0,0.0,0.0,0.08050943724811077,0.0,0.9898234158754349,0.0,60.47401376999915,0.0,2.8048073407262564,0.0,15.54884440265596,0.0,85.48322399146855,0.0,4.6566441655159,0.0,1.4142135623730951,0.0010335923396560171,0.0,0.0014990716355478542,0.0,0.0027969585222907475,0.0,0.00036423128731101267,0.0,0.007195077820520484,0.0,0.0,0.0,0.013871601948395472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009109751821790997,0.0,0.0,0.0,0.0004234515335947746,0.0,0.04014780768902366,0.0,0.07843430853701341,0.0,0.024096040958809503,0.0,0.19572084564242642,0.0,0.3054524054269807,0.0,0.018198155046038243,0.0
oc22_s2ef_train,s2ef_train_0,oc22,228,flash_pair_auto,2.0,0.02078879624605179,7119.0,0.04430236294865608,7119.0,0.08806153200566769,7119.0,0.009243795648217201,56952.0,0.3017567563802004,7119.0,0.08459831587970257,505449.0,0.6812612526118755,35595.0,1.0836814995855093,71190.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3231066539883614,71190.0,0.0,0.0,0.08104774169623852,0.0,1.0277900844812393,0.0,60.44226926751435,0.0,2.8180991765111685,0.0,15.490712830796838,0.0,86.47276624105871,0.0,5.515962839126587,0.0,1.4142135623730951,0.0010415682463699033,0.0,0.004605053836411141,0.0,0.0037742281412849,0.0,0.0006421181340509215,0.0,0.009140145188879041,0.0,0.0031108961177728294,0.0,0.025878669001027494,0.0,0.008769680258293623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010202751442464074,0.0,0.0,0.0,0.0008232584923307481,0.0,0.053258206288876536,0.0,0.12218118993724689,0.0,0.04267297159498536,0.0,0.13349487917438668,0.0,0.24063556017530702,0.0,0.03564327516437059,0.0
oc22_s2ef_val_id,s2ef_val_id_0,oc22,200,e3nn_baseline,2.0,0.02670474350452423,11704.0,0.042683351784944534,11704.0,0.08783857338130474,11704.0,0.009091151878237724,93632.0,0.30652335844933987,11704.0,0.0,0.0,0.8487076032906771,58520.0,0.0,0.0,0.32595451921224594,58520.0,0.0,0.0,77.0050399005413,58520.0,0.0,0.0,2.3614476434886456,58520.0,0.08246847428381443,0.0,0.9983107913285494,0.0,61.364068975672126,0.0,2.820954192429781,0.0,153.46959242597222,0.0,300.63165319152176,0.0,80.91826317831874,0.0,1.4142135623730951,0.0006034291335592655,0.0,0.0014891401054696555,0.0,0.004388860220321005,0.0,0.00033838819171147624,0.0,0.008737444937801679,0.0,0.0,0.0,0.0041526216090115664,0.0,0.0,0.0,0.00029888338319621283,0.0,0.0,0.0,0.5089233425211898,0.0,0.0,0.0,0.004355982739981198,0.0,0.0014784147070811882,0.0,0.040136510811220556,0.0,0.16695466558973235,0.0,0.02107205750335332,0.0,0.07901074390214355,0.0,0.6854038694313003,0.0,0.5183146159771457,0.0
oc22_s2ef_val_id,s2ef_val_id_0,oc22,200,e3nn_pair_full,2.0,0.02208198420703411,5852.0,0.04439237527549267,5852.0,0.09279260411858559,5852.0,0.009235506877303123,46816.0,0.3057749941945076,5852.0,0.08637993596494198,415492.0,0.6436393596231937,29260.0,0.6474226247519255,146300.0,0.3140341956168413,58520.0,0.09151515550911427,58520.0,20.0182412751019,58520.0,0.0,0.0,2.7217650786042213,58520.0,0.06476356647908688,0.0,1.0306842159479856,0.0,61.28643499687314,0.0,2.811399893835187,0.0,146.87517238780856,0.0,238.6569397058338,0.0,25.434207636862993,0.0,1.4142135623730951,0.0008945697611326015,0.0,0.0032979345825773325,0.0,0.004547002226265334,0.0,0.00040965299315938333,0.0,0.013059936135581991,0.0,0.0032834944769606538,0.0,0.017447499991647554,0.0,0.003509733757552917,0.0,0.0071707309116972925,0.0,0.0011718489172411642,0.0,0.13980434430057234,0.0,0.0,0.0,0.005061371667490095,0.0,0.0007169429004150019,0.0,0.04794499853684237,0.0,0.06874128401954492,0.0,0.04023286403826437,0.0,0.1132426192011408,0.0,0.21937172613318706,0.0,0.1572728925388504,0.0
oc22_s2ef_val_id,s2ef_val_id_0,oc22,200,flash_baseline,2.0,0.026007182896137238,11704.0,0.04261075519025326,11704.0,0.08697616867721081,11704.0,0.009359372779726982,93632.0,0.30529797077178955,11704.0,0.0,0.0,0.8375944569706917,58520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.881063846871257,58520.0,0.0,0.0,0.07684635929763317,0.0,1.020171120762825,0.0,60.37680571898818,0.0,2.7883190661668777,0.0,15.46793901361525,0.0,84.73414820618927,0.0,4.052550392225385,0.0,1.4142135623730951,0.0011280367062908227,0.0,0.0018616357143550466,0.0,0.004010230063131498,0.0,0.0006127144145004762,0.0,0.015096001003780574,0.0,0.0,0.0,0.012474369834643452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008209820987756149,0.0,0.0,0.0,0.0011067589851400054,0.0,0.05344428548151549,0.0,0.09379485597551261,0.0,0.0050626121993709045,0.0,0.13271454611945807,0.0,0.20594813657439628,0.0,0.009838118554325781,0.0
oc22_s2ef_val_id,s2ef_val_id_0,oc22,200,flash_pair_auto,2.0,0.021300604566931725,5852.0,0.04281024448573589,5852.0,0.08826702833175659,5852.0,0.009562820196151733,46816.0,0.30137780122458935,5852.0,0.08769570849835873,415492.0,0.6305005867034197,29260.0,0.872943177819252,58520.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86449808627367,58520.0,0.0,0.0,0.0771107617765665,0.0,1.0422635357826948,0.0,60.45548710972071,0.0,2.7913304045796394,0.0,15.402060374617577,0.0,85.66581741906703,0.0,4.792378889396787,0.0,1.4142135623730951,0.0017574319029647172,0.0,0.0016940648294939656,0.0,0.0032591821885027345,0.0,0.00030671971154147884,0.0,0.008644018293875828,0.0,0.005935755285499578,0.0,0.030885797151299743,0.0,0.0026120338119912977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027564432121088443,0.0,0.0,0.0,0.0013730274710051394,0.0,0.048200051164617744,0.0,0.07346825519778974,0.0,0.011128668833833613,0.0,0.21393813782993779,0.0,0.22116677013249475,0.0,0.03318383398682168,0.0
oc22_s2ef_val_ood,is2re_val_ood_43,oc22,216,e3nn_baseline,2.0,0.028301449492573738,18264.0,0.04480164498090744,18264.0,0.09153680875897408,18264.0,0.009635230526328087,146112.0,0.31356653198599815,18264.0,0.0,0.0,1.1346613056957722,91320.0,0.0,0.0,0.4730036947876215,91320.0,0.0,0.0,87.42738142609596,91320.0,0.0,0.0,3.4573703072965145,91320.0,0.0850028358399868,0.0,1.0326276067644358,0.0,61.14160562865436,0.0,2.821388328447938,0.0,240.02949357964098,0.0,398.98081538267434,0.0,92.87220002152026,0.0,1.4142135623730951,0.0007461353217031322,0.0,0.0019372147956391,0.0,0.003085947169420282,0.0,0.0007611253470015539,0.0,0.009638360816674877,0.0,0.0,0.0,0.004724119506211368,0.0,0.0,0.0,0.0019735901154282463,0.0,0.0,0.0,0.2615644662081003,0.0,0.0,0.0,0.002988575330293656,0.0,0.0015556008857735995,0.0,0.04403002066178718,0.0,0.1356910584495606,0.0,0.025224694372326745,0.0,0.13357079015168488,0.0,0.3421905091473423,0.0,0.2596529994090363,0.0
oc22_s2ef_val_ood,is2re_val_ood_43,oc22,216,e3nn_pair_full,2.0,0.02238336019217968,9132.0,0.045743631199002266,9132.0,0.09425003081560135,9132.0,0.009720446541905403,73056.0,0.3179832361638546,9132.0,0.09098979644477367,648372.0,0.791027070954442,45660.0,0.9303736500442028,228300.0,0.43701776303350925,91320.0,0.0973124522715807,91320.0,30.00885215587914,91320.0,0.0,0.0,3.8839527405798435,91320.0,0.0958816148340702,0.0,1.0901565197855234,0.0,61.42251607961953,0.0,2.7995645068585873,0.0,234.3112516682595,0.0,338.0685450043529,0.0,37.20019538886845,0.0,1.4142135623730951,0.0006955934215929073,0.0,0.0017084605688854906,0.0,0.002630794015735223,0.0,0.0005956825933860971,0.0,0.008170738131633123,0.0,0.004663161627538044,0.0,0.004387812650016175,0.0,0.021555075915939616,0.0,0.0017896738209688566,0.0,0.0014702643462293078,0.0,0.010745851238139495,0.0,0.0,0.0,0.051991790590390774,0.0,0.022242537610650818,0.0,0.04938317700895334,0.0,0.15754490861052847,0.0,0.009223481731434897,0.0,0.0586449958468373,0.0,0.22040900749861395,0.0,0.013799020253509384,0.0
oc22_s2ef_val_ood,is2re_val_ood_43,oc22,216,flash_baseline,2.0,0.026157405227422714,18264.0,0.04410478286445141,18264.0,0.08949940092861652,18264.0,0.009569386020302773,146112.0,0.30892821960151196,18264.0,0.0,0.0,1.1320575140416622,91320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.119517747312784,91320.0,0.0,0.0,0.08107884787023067,0.0,1.3926164247095585,0.0,61.13562406972051,0.0,2.8019847813993692,0.0,15.901653375476599,0.0,87.87000882439315,0.0,5.592746939510107,0.0,1.4142135623730951,0.0007113772529408688,0.0,0.0012468516629449233,0.0,0.0028374392675292715,0.0,0.0003178532589533866,0.0,0.008334831335699016,0.0,0.0,0.0,0.0067180121021074655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016649954935915777,0.0,0.0,0.0,0.0004506588045330975,0.0,0.7098204525949734,0.0,0.8521089661494204,0.0,0.023867138061340606,0.0,0.06204073399118989,0.0,1.5392298449018231,0.0,0.012151650803703853,0.0
oc22_s2ef_val_ood,is2re_val_ood_43,oc22,216,flash_pair_auto,2.0,0.020511122420430183,9132.0,0.04171482287347317,9132.0,0.08642580360174179,9132.0,0.009146006777882576,73056.0,0.2938942052423954,9132.0,0.08195457048714161,648372.0,0.755216833204031,45660.0,1.3702244497835636,91320.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0925543289631605,91320.0,0.0,0.0,0.0849265605211258,0.0,1.0006033815443516,0.0,60.66474774852395,0.0,2.8005273547023535,0.0,17.35170898027718,0.0,89.61965562775731,0.0,6.646922463551164,0.0,1.4142135623730951,0.0009506376539060798,0.0,0.001398007735105108,0.0,0.002548875917811626,0.0,0.00046812615389730985,0.0,0.00994801386658989,0.0,0.0023677972061257064,0.0,0.0021859757962223543,0.0,0.0023796635071527145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009125535662988283,0.0,0.0,0.0,0.007845986392386437,0.0,0.05062522198965404,0.0,0.0562132982650975,0.0,0.01852926963738937,0.0,0.032236677873846355,0.0,0.11616800454366592,0.0,0.01756505717313902,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_baseline,2.0,0.027879420667886734,15224.0,0.04443223588168621,15224.0,0.08940771222114563,15224.0,0.009449385106563568,121792.0,0.31704800203442574,15224.0,0.0,0.0,0.9927645325660706,76120.0,0.0,0.0,0.402053352445364,76120.0,0.0,0.0,82.09716929122806,76120.0,0.0,0.0,2.9586676973849535,76120.0,0.07674875669181347,0.0,1.0061387903988361,0.0,61.071148328483105,0.0,2.815673127770424,0.0,199.6321292128414,0.0,352.4196858983487,0.0,86.82034234516323,0.0,1.4142135623730951,0.0013171134098744748,0.0,0.0022120577024403233,0.0,0.005667034910845661,0.0,0.00044852707912003626,0.0,0.02153211716619597,0.0,0.0,0.0,0.013729361660277595,0.0,0.0,0.0,0.0032044440563486257,0.0,0.0,0.0,0.3775828138342252,0.0,0.0,0.0,0.04444704974450571,0.0,0.0012803782703054397,0.0,0.04286200981677118,0.0,0.07402914068562123,0.0,0.025972418549611995,0.0,0.06553292093391065,0.0,0.46095864329861436,0.0,0.4280487296321854,0.0
omat24_1m_official,train:106751,omat24,160,e3nn_pair_full,2.0,0.02347785048186779,7612.0,0.045572081580758095,7612.0,0.09488221257925034,7612.0,0.009713368490338326,60896.0,0.32323459163308144,7612.0,0.08828556165099144,540452.0,0.7279588375240564,38060.0,0.7952461019158363,190300.0,0.3782509360462427,76120.0,0.0940750353038311,76120.0,25.04931353032589,76120.0,0.0,0.0,3.2472410704940557,76120.0,0.06279484368860722,0.0,1.077653607353568,0.0,61.3096353597939,0.0,2.8065054677426815,0.0,193.02097321487963,0.0,290.7633346039802,0.0,31.28819977864623,0.0,1.4142135623730951,0.00259974946114237,0.0,0.0015777810070547807,0.0,0.0011842168558257944,0.0,7.56704033554319e-05,0.0,0.0009516125369401011,0.0,0.004918843642343086,0.0,0.004554465366682838,0.0,0.003752219923874071,0.0,0.0010498281269490167,0.0,0.0007796568532600381,0.0,0.022800084711414943,0.0,0.0,0.0,0.006354845002540099,0.0,0.0006014149994364262,0.0,0.035326725918601136,0.0,0.13618260318666608,0.0,0.03012629133187312,0.0,0.09539526764925146,0.0,0.28620475274216955,0.0,0.027830895171414304,0.0
omat24_1m_official,train:106751,omat24,160,flash_baseline,2.0,0.026944000273942947,15224.0,0.046390388160943985,15224.0,0.0909571535885334,15224.0,0.010051252320408821,121792.0,0.31323060393333435,15224.0,0.0,0.0,0.9727625641971827,76120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.569407481700182,76120.0,0.0,0.0,0.07487148977816105,0.0,1.0738734155893326,0.0,60.73975735343993,0.0,2.786963013932109,0.0,15.46574542298913,0.0,86.00727603770792,0.0,4.883929621428251,0.0,1.4142135623730951,0.0007730088117356223,0.0,0.003029243235197248,0.0,0.006370107124041672,0.0,0.0008716212898161114,0.0,0.01982357638959456,0.0,0.0,0.0,0.006131451972953158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008024641342898918,0.0,0.0,0.0,0.0015654574367797902,0.0,0.06775552697127231,0.0,0.3902932884740057,0.0,0.011469397050516979,0.0,0.10488518027973921,0.0,0.426929723868276,0.0,0.007234069582859509,0.0
omat24_1m_official,train:106751,omat24,160,flash_pair_auto,2.0,0.020498037338256836,7612.0,0.04185521975159645,7612.0,0.08878372609615326,7612.0,0.009154435247182846,60896.0,0.29726680368185043,7612.0,0.08579553104937077,540452.0,0.7037119474261999,38060.0,1.1560966726392508,76120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5450016614049673,76120.0,0.0,0.0,0.0773151870816946,0.0,1.052890159189701,0.0,60.5717649217695,0.0,2.82732006162405,0.0,15.606835903599858,0.0,87.06174017861485,0.0,5.827260436490178,0.0,1.4142135623730951,0.0006768008456653991,0.0,0.0019551869943265285,0.0,0.004013758462541798,0.0,0.0005042805376127004,0.0,0.009615610969716514,0.0,0.003436084155416945,0.0,0.008481537562052537,0.0,0.002334671078563757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017211183906724742,0.0,0.0,0.0,0.007406314096221302,0.0,0.08807737110126057,0.0,0.10369791485245639,0.0,0.07864062719267635,0.0,0.15899098753650287,0.0,0.23271807293225216,0.0,0.021531451338241043,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_baseline,2.0,0.027502048760652542,19152.0,0.045093242079019547,19152.0,0.09576552547514439,19152.0,0.010361196473240852,153216.0,0.32575116492807865,19152.0,0.0,0.0,1.18781472556293,95760.0,0.0,0.0,0.49342471174895763,95760.0,0.0,0.0,88.68326176889241,95760.0,0.0,0.0,3.692713100463152,95760.0,0.10718535631895065,0.0,1.0587566997855902,0.0,61.622234247624874,0.0,2.8023930732160807,0.0,252.32022795826197,0.0,413.35390782915056,0.0,94.45791780017316,0.0,1.4142135623730951,0.0008837440165054759,0.0,0.001991972368490092,0.0,0.004752948866636671,0.0,0.0015641617884994232,0.0,0.012353728760853855,0.0,0.0,0.0,0.006881110060814595,0.0,0.0,0.0,0.0031994523928059156,0.0,0.0,0.0,0.12469960058876807,0.0,0.0,0.0,0.015721697051190548,0.0,0.0007367214349497371,0.0,0.05077295143505706,0.0,0.12652246257530758,0.0,0.01255902728695818,0.0,0.10454440531701131,0.0,0.2734844140847146,0.0,0.1190250287474327,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,e3nn_pair_full,2.0,0.022344617173075676,9576.0,0.04366785287857056,9576.0,0.09287120774388313,9576.0,0.00911494717001915,76608.0,0.31653139740228653,9576.0,0.08294004946947098,679896.0,0.7912069093436003,47880.0,0.9560275822877884,239400.0,0.4553890787065029,95760.0,0.09903609752655029,95760.0,35.38230354897678,95760.0,0.0,0.0,4.305512132123113,95760.0,0.0778119545429945,0.0,1.0429185349494219,0.0,61.58982953056693,0.0,2.809617714956403,0.0,246.8753410037607,0.0,356.5509447827935,0.0,43.010560562834144,0.0,1.4142135623730951,0.0018757856420941535,0.0,0.0015699231601715223,0.0,0.0031195098347765442,0.0,0.00034676663315438876,0.0,0.010435722175325714,0.0,0.0035041762718256504,0.0,0.005169414261135935,0.0,0.008314165881139259,0.0,0.002619188462171632,0.0,0.0012967968457826835,0.0,8.095009719231394,0.0,0.0,0.0,0.004762835462729619,0.0,0.0005376162797015198,0.0,0.04073547286338502,0.0,0.0786314681784255,0.0,0.015572452073711877,0.0,0.07296311086262998,0.0,8.091192340446145,0.0,8.137528524187038,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,flash_baseline,2.0,0.028263218700885773,19152.0,0.047594401985406876,19152.0,0.09834063239395618,19152.0,0.009737024083733559,153216.0,0.32915682531893253,19152.0,0.0,0.0,1.2156653683632612,95760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.342993767932057,95760.0,0.0,0.0,0.10505141690373421,0.0,1.0935068596154451,0.0,62.07343526184559,0.0,2.9311465099453926,0.0,17.55367540754378,0.0,90.70706777274609,0.0,5.94338933005929,0.0,1.4142135623730951,0.0036340179312047247,0.0,0.005872751231990074,0.0,0.012711173934660506,0.0,0.0007062759734486117,0.0,0.038040802324908876,0.0,0.0,0.0,0.07697761354262954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856156413934375,0.0,0.0,0.0,0.007555618620117643,0.0,0.09500279241835788,0.0,2.0923971264397943,0.0,0.23595016238542182,0.0,1.3246231955631085,0.0,4.154678906180625,0.0,0.30476910901906373,0.0
omol25_train_4m,OMol25_train_4M_data0016_18415,omol25_low,350,flash_pair_auto,2.0,0.02169981598854065,9576.0,0.043896446004509926,9576.0,0.09429063647985458,9576.0,0.009570829570293427,76608.0,0.31284461729228497,9576.0,0.08590752258896828,679896.0,0.7763105444610119,47880.0,1.420030603185296,95760.0,0.0,0.0,0.0,0.0,0.0,0.0,4.232268454506993,95760.0,0.0,0.0,0.1018286682665348,0.0,1.069174986332655,0.0,61.02156084962189,0.0,2.802690165117383,0.0,18.300701258704066,0.0,91.27849596552551,0.0,6.878035562112927,0.0,1.4142135623730951,0.0006525685137625787,0.0,0.002044634260800814,0.0,0.002447045671365946,0.0,0.0004275991054114134,0.0,0.008822749820283268,0.0,0.002546036050658326,0.0,0.005475212797598995,0.0,0.0025620760706787406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010880823179655193,0.0,0.0,0.0,0.0015779671968743042,0.0,0.04109552986483496,0.0,0.11706479019775255,0.0,0.017405202753418288,0.0,0.05697874560697187,0.0,0.10345599302234933,0.0,0.012965415908729324,0.0
omol25_train_neutral,OMol25_train_neutral_data0063_395425,omol25_low,181,e3nn_baseline,2.0,0.03653280436992645,9926.0,0.06450880318880081,9926.0,0.12940624728798866,9926.0,0.014141388237476349,79408.0,0.4489568527787924,9926.0,0.0,0.0,0.8001610171049833,49630.0,0.0,0.0,0.2900310792028904,49630.0,0.0,0.0,74.57168009132147,49630.0,0.0,0.0,2.042938629165292,49630.0,0.08137393742799759,0.0,1.5950995031744242,0.0,61.73101868480444,0.0,2.8020708821713924,0.0,129.8180195968598,0.0,275.3936348017305,0.0,78.08243231847882,0.0,1.4142135623730951,0.020897045782949708,0.0,0.037493811073562554,0.0,0.07510993625232225,0.0,0.007934521385065042,0.0,0.23902761177670775,0.0,0.0,0.0,0.02266585906501574,0.0,0.0,0.0,0.0017977265463653498,0.0,0.0,0.0,0.6955160137751802,0.0,0.0,0.0,0.0032423790277453825,0.0,0.003969796336605882,0.0,0.9547265444074405,0.0,1.221800044305471,0.0,0.015061855049912098,0.0,0.1344816728455114,0.0,3.443449832192069,0.0,0.7286492356859972,0.0
